Bölge Adı;Şehir;İlçe;Mağaza_2;Mağaza;Ürün Ana Grubu;Ürün Kategori;Ürün Marka;Ürün Adı;Kampanya;Satış Tipi;Tarih;Tarihnum;Yıl;Ay;Yıl_Ay;AyNum;Gun;Hafta;Haftanıngunu;Ciro;Kâr;Kâr %;Sepet Ortalaması;Kampanya Sayısı;Kampanya Tutarı;İade Tutar;Yeni Müşteri %;Yeni Müşteri Sayı;İndirim Oranı;Miktar;Maliyet;Hedef;MemberID;Magaza_ID
Ege 2. Bölge;Uşak;Uşak Merkez;Mağaza 281;Uşak 1;Oyun & Hobi;Pc;Marka 275; SAM & MAX - SEASON ONE PC OYUN;Tam Size Göre!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;26.76;18.28;2.1544;26.76;1;57.8;0.0;0;0;0.806;2;8.48;24.65;648039;M287
Ege 1. Bölge;Aydın;Didim;Mağaza 58;Aydın 2;Beyaz Eşya;Elektrikli Süpürge;Marka 26; AR474 CLEANART NEO ELEKTRİKLİ SÜPÜRGE;Bitiriyoruz!!!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;17.59;6.28;0.5547;17.59;1;304.0;0.0;1;1;0.7889;16;11.32;17.34;686528;M59
Ege 1. Bölge;İzmir;Tire;Mağaza 135;Izmir 20;Telekom;Aksesuar;Marka 293; TE0SCT50K AERO  5 SIYAH SERT KILIF;Bitiriyoruz!!!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;45.33;15.1;0.4993;45.33;1;106.98;0.0;0;0;0.7452;2;30.23;76.11;607269;M199
Marmara 1. Bölge;İstanbul;Ümraniye;Mağaza 197;İstanbul Anadolu 15;Spor;Egzersiz Aleti;Marka 371; PLATES TOPU;Mutluluğu Teğet Geçme!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;18.43;11.2;1.5497;18.43;1;199.0;0.0;0;0;0.5;10;7.23;17.0;780909;M173
Ege 1. Bölge;İzmir;Konak;Mağaza 128;Izmir 13;Ses Ve Görüntü;Adaptörler;Marka 135; 43457 F SOKET- KOAKSİYEL SOKET SAT ADAPTÖR;Zamanın Gerisinde Kalma!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;27.69;17.19;1.6386;27.69;1;747.5;0.0;1;1;0.698;25;10.49;21.73;674027;M192
Akdeniz 2. Bölge;Hatay;Antakya;Mağaza 110;Hatay 3;Beyaz Eşya;Buzdolabi;Marka 287; RL 62ZBPN1 BUZDOLABI;Zamanın Gerisinde Kalma!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;119.44;76.73;1.7963;119.44;1;774.0;0.0;1;1;0.5839;6;42.72;185.55;632576;M114
Ege 1. Bölge;İzmir;Konak;Mağaza 128;Izmir 13;Ses Ve Görüntü;Aksesuar;Marka 249; TORNADO 6YR 20 W ENERJİ TASARRUFLU AMPUL;Zamanın Gerisinde Kalma!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;27.69;12.71;0.8487;27.69;1;1166.1;0.0;1;1;0.664;39;14.98;20.16;674027;M192
Ege 2. Bölge;Uşak;Uşak Merkez;Mağaza 281;Uşak 1;Oyun & Hobi;Pc;Marka 275; GOTHIC II GOLD EDITION PC OYUN;Tam Size Göre!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;27.69;17.61;1.7476;27.69;1;29.9;0.0;0;0;0.7849;1;10.08;28.91;648039;M287
Ege 1. Bölge;İzmir;Tire;Mağaza 135;Izmir 20;Telekom;Aksesuar;Marka 293; TE0SFT50K SLAP TRANSPARAN  5 SIYAH KILIF;Bitiriyoruz!!!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;45.33;14.87;0.488;45.33;1;160.47;0.0;0;0;0.7452;3;30.46;69.2;607269;M199
Ege 1. Bölge;Aydın;Didim;Mağaza 58;Aydın 2;Bilgisayar;Tablet Pc;Marka 287; SOFT BLACK GALAXY TAB 8.9 TABLET;Bitiriyoruz!!!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;36.11;18.88;1.0953;36.11;1;273.0;0.0;1;1;0.7903;7;17.23;51.89;686528;M59
Marmara 2. Bölge;Bilecik;Bilecik Merkez;Mağaza 72;Bilecik 2;Spor;Egzersiz Aleti;Marka 371; YOGA MİNDERİ;Mutluluğu Teğet Geçme!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;35.31;13.31;0.6053;35.31;1;152.52;0.0;1;1;0.7993;4;21.99;44.27;771861;M75
İç Anadolu 1. Bölge;Ankara;Keçiören;Mağaza 31;Ankara 11;Telekom;Aksesuar;Marka 21; AC-15E INCE UÇLU ŞARJ ALETI ( AC-15 );Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;12.87;5.17;0.6705;12.87;1;55.6;0.0;1;1;0.3015;4;7.7;10.35;692358;M32
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 38;Ankara 18;Bilgisayar;Mouse;Marka 200; 2CF KABLOSUZ MOBİL MAVİ MOUSE;;Mağaza;2026-06-30;46203;2026;6;2026-06;6;30;27;1;19.44;6.8;0.538;19.44;0;0.0;0.0;1;1;;0;12.64;31.18;648631;M39
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 38;Ankara 18;Bilgisayar;Tablet Pc;Marka 102; EASYPAD E7HAN TABLET;;Mağaza;2026-06-30;46203;2026;6;2026-06;6;30;27;1;36.11;6.08;0.2027;36.11;0;0.0;0.0;1;1;;0;30.03;44.19;648631;M39
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 38;Ankara 18;Bilgisayar;Mouse;Marka 200; D5D-00004 4000 KABLOSUZ BLUETRACK SİYAH MOUSE;;Mağaza;2026-06-30;46203;2026;6;2026-06;6;30;27;1;16.67;-1.09;-0.0616;16.67;0;0.0;0.0;1;1;;0;17.76;17.48;648631;M39
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 38;Ankara 18;Kişisel Bakim;Epilatör;Marka 245; ES-WU10-P503 EPİLATÖR;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;18.52;10.82;1.4047;18.52;1;80.0;0.0;1;1;0.6429;4;7.7;20.36;751937;M39
Marmara 1. Bölge;İstanbul;Bakırköy;Mağaza 151;İstanbul Avrupa 7;Fotoğraf & Video Kamera;Tripod;Marka 135; 4133 STAR 700 EF TRIPOD;İddialıyız!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;16.86;-15.72;-0.4825;16.86;1;298.5;0.0;0;0;0.394;15;32.59;16.73;681918;M127
Marmara 1. Bölge;İstanbul;Ümraniye;Mağaza 197;İstanbul Anadolu 15;Spor;Egzersiz Aleti;Marka 371; PLATES TOPU;Mutluluğu Teğet Geçme!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;18.43;12.17;1.946;18.43;1;199.0;0.0;0;0;0.5;10;6.25;16.91;780909;M173
Akdeniz 1. Bölge;Antalya;Muratpaşa;Mağaza 55;Antalya 11;Ses Ve Görüntü;Kulaklik & Mikrofon;Marka 249; SHL5605BK/10 CITISCAPE DOWNTOWN KULAKLIK;;Mağaza;2026-06-30;46203;2026;6;2026-06;6;30;27;1;69.44;22.91;0.4922;69.44;0;0.0;0.0;0;0;;0;46.54;109.95;597639;M56
Ege 1. Bölge;Aydın;Didim;Mağaza 58;Aydın 2;Beyaz Eşya;Isitici;Marka 171; KS-2861 ŞÖMİNE ISITICI;Bitiriyoruz!!!;Mobil Uygulama;2026-06-30;46203;2026;6;2026-06;6;30;27;1;26.85;14.86;1.2398;26.85;1;696.0;0.0;1;1;0.7899;24;11.99;32.39;686528;M59
İç Anadolu 1. Bölge;Ankara;Yenimahalle;Mağaza 24;Ankara 4;Telekom;Navigasyon Cihazi;Marka 119; NUVI 1410 NAVIGASYON CIHAZI;Her Eve Lazım!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;63.89;0.0;;;1;0.0;63.89;1;1;0.4692;0;63.89;0.0;761479;M24
Güneydoğu Anadolu;Diyarbakır;Diyarbakır Merkez;Mağaza 86;Diyarbakir 1;Spor;Egzersiz Aleti;Marka 371; YOGA MİNDERİ;Mutluluğu Teğet Geçme!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;90.73;30.25;0.5;90.73;0;0.0;0.0;0;0;;0;60.49;71.69;730897;M89
Marmara 2. Bölge;Balıkesir;Balıkesir Edremit;Mağaza 66;Balıkesir 4;Ses Ve Görüntü;Hoparlör;Marka 287; HW-F551 SOUND BAR EV SİNEMA SİSTEMİ(1.1010.0721)+ BD-F5500 BLURAY PLAYER(1.1013.0607);;Mağaza;2026-07-01;46204;2026;7;2026-07;7;1;27;2;20.36;7.85;0.6277;20.36;0;0.0;0.0;0;0;;0;12.51;26.27;645194;M67
Marmara 2. Bölge;Balıkesir;Balıkesir Edremit;Mağaza 66;Balıkesir 4;Ses Ve Görüntü;Kablolar;Marka 135; 43084 2 MT HDMI - HDMI BAĞLANTI KABLO;;Mağaza;2026-07-01;46204;2026;7;2026-07;7;1;27;2;27.77;14.88;1.1553;27.77;0;0.0;0.0;0;0;;0;12.88;43.45;645194;M67
Karadeniz 2. Bölge;Tokat;Turhal;Mağaza 277;Tokat 3;Oyun & Hobi;Kablo;Marka 319; SL4418SBKPS3 HDMI KABLO 3D PS3 AKSESUAR;Her Eve Lazım!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;220.37;115.3;1.0973;220.37;1;1428.0;0.0;0;0;0.4989;6;105.07;157.36;648020;M283
Marmara 1. Bölge;İstanbul;Eyüp;Mağaza 176;İstanbul Avrupa 28;Fotoğraf & Video Kamera;Filtre;Marka 191; 58MM LOW UV KORUYUCU FİLTRE;İndirim Havuzu;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;32.5;-1.17;-0.0349;32.5;1;140.4;0.0;1;1;0.7457;4;33.67;43.22;599024;M152
Karadeniz 3. Bölge;Trabzon;Trabzon Merkez;Mağaza 279;Trabzon 2;Beyaz Eşya;Bulaşik Makinesi;Marka 134; GDF 9501 BULAŞIK MAKİNESİ;;Mağaza;2026-07-01;46204;2026;7;2026-07;7;1;27;2;85.19;50.93;1.4871;85.19;0;0.0;0.0;1;1;;0;34.25;97.66;662148;M285
Karadeniz 1. Bölge;Çorum;Çorum Merkez;Mağaza 84;Çorum;Bilgisayar;Virus Koruma Yazilimi;Marka 161; PURE 2.0 1 YIL 1 KULLANICI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;13.8;9.59;2.2835;13.8;1;387.4;0.0;1;1;0.5025;26;4.2;17.11;730859;M87
İç Anadolu 1. Bölge;Yozgat;Yozgat Merkez;Mağaza 288;Yozgat;Kişisel Bakim;Saç Kurutma Makineleri;Marka 26; WINDART PRO DOKUNMATİK İYONLU SAÇ KURUTMA MAKİNESİ;Bitiriyoruz!!!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;18.43;-16.0;-0.4647;18.43;1;19.9;0.0;0;0;0.7786;1;34.42;17.43;621570;M294
Karadeniz 2. Bölge;Ordu;Ordu Merkez;Mağaza 252;Ordu 2;Beyaz Eşya;Buzdolabi;Marka 287; RT54QMSW1/XTR BUZDOLABI;Her Eve Lazım!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;27.31;14.34;1.1058;27.31;1;737.5;0.0;1;1;0.3059;25;12.97;24.6;769874;M258
Karadeniz 2. Bölge;Ordu;Ordu Merkez;Mağaza 252;Ordu 2;Beyaz Eşya;Buzdolabi;Marka 141;  NMTM 1922 F BUZDOLABI;Her Eve Lazım!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;26.85;12.08;0.8182;26.85;1;870.0;0.0;1;1;0.2658;30;14.77;31.73;769874;M258
Marmara 2. Bölge;Bursa;Osmangazi;Mağaza 76;Bursa 1;Ses Ve Görüntü;Kulaklik & Mikrofon;Marka 31; SX-33SP SİLİKONLU KULAKİÇİ KULAKLIK + ÇANTA;Her Eve Lazım!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;50.93;32.64;1.7843;50.93;1;715.0;0.0;0;0;0.4444;13;18.29;34.16;617681;M79
Güneydoğu Anadolu;Şanlıurfa;Şanlıurfa Merkez;Mağaza 271;Şanliurfa 3;Beyaz Eşya;Aydinlatma & Dekoratif;Marka 249; GENIE 14W 865 E27 230-240V 1BL/6 AMPUL;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;50.83;20.99;0.7032;50.83;1;1647.0;0.0;0;0;0.4721;30;29.85;73.08;643707;M277
Karadeniz 2. Bölge;Ordu;Ordu Merkez;Mağaza 252;Ordu 2;Beyaz Eşya;Buzdolabi;Marka 287; RT54QBPN1/XTR BUZDOLABI;Her Eve Lazım!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;39.35;24.81;1.7059;39.35;1;382.5;0.0;1;1;0.2857;9;14.54;34.05;769874;M258
Karadeniz 2. Bölge;Ordu;Ordu Merkez;Mağaza 252;Ordu 2;Beyaz Eşya;Buzdolabi;Marka 141;  NMTL 1923 F BUZDOLABI;Her Eve Lazım!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;64.35;23.87;0.5898;64.35;1;2085.0;0.0;1;1;0.5018;30;40.48;87.34;769874;M258
Karadeniz 2. Bölge;Ordu;Fatsa;Mağaza 251;Ordu 1;Spor;Egzersiz Aleti;Marka 371; PLATES TOPU;Mutluluğu Teğet Geçme!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;36.95;25.41;2.2016;36.95;1;39.91;0.0;0;0;0.6906;1;11.54;41.18;744262;M257
Marmara 2. Bölge;Balıkesir;Balıkesir Edremit;Mağaza 66;Balıkesir 4;Bilgisayar;Mouse;Marka 103; M24EWSBR NANO OPTİK KABLOSUZ SİYAH KIRMIZI MOUSE;;Mağaza;2026-07-01;46204;2026;7;2026-07;7;1;27;2;138.43;80.78;1.4011;138.43;0;0.0;0.0;1;1;;0;57.65;185.73;609307;M67
Marmara 2. Bölge;Balıkesir;Balıkesir Merkez;Mağaza 67;Balıkesir 5;Ses Ve Görüntü;Tv Askisi;Marka 331; CNR-55 PLAZMA/LCD ASKI APARATI;İddialıyız!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;17.59;1.47;0.0914;17.59;1;38.0;0.0;0;0;0.8603;2;16.12;25.66;663464;M68
Güneydoğu Anadolu;Şanlıurfa;Şanlıurfa Merkez;Mağaza 269;Şanliurfa 1;Beyaz Eşya;Ütü;Marka 104; LILLIE MAVİ BUHARLI ÜTÜ;;Mağaza;2026-07-01;46204;2026;7;2026-07;7;1;27;2;27.77;11.83;0.7424;27.77;0;0.0;0.0;1;1;;0;15.94;40.62;764749;M275
Marmara 1. Bölge;İstanbul;Ataşehir;Mağaza 200;İstanbul Anadolu 17;Bilgisayar;Uygulama Yazilimi;Marka 200; OFFICE 2010 HOME&STUDENT TR KUTU;Bitiriyoruz!!!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;23.06;10.32;0.8105;23.06;1;49.8;0.0;0;0;0.5;2;12.73;32.67;610912;M176
Marmara 1. Bölge;İstanbul;Sarıyer;Mağaza 173;İstanbul Avrupa 27;Telekom;Navigasyon Cihazi;Marka 119; NUVI 1410 NAVIGASYON CIHAZI;Her Eve Lazım!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;63.89;0.0;;;1;0.0;63.89;1;1;0.4692;0;63.89;0.0;761479;M149
Marmara 1. Bölge;İstanbul;Esenyurt;Mağaza 185;İstanbul Avrupa 33;Fotoğraf & Video Kamera;Dijital Slr Fotoğraf Makinesi;Marka 53; EOS 5D MARK III BODY DİJİTAL FOTOĞRAF MAKİNESİ;Zamanın Gerisinde Kalma!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;68.52;42.25;1.6086;68.52;1;2146.0;0.0;1;1;0.5256;29;26.27;109.27;672716;M161
Karadeniz 2. Bölge;Amasya;Merzifon;Mağaza 20;Amasya 3;Bilgisayar;Desktop Pc;Marka 58; CD.TKI-4130A DESKTOP;Zamanın Gerisinde Kalma!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;62.04;37.11;1.4888;62.04;1;871.0;0.0;1;1;0.5282;13;24.93;102.03;678393;M20
Karadeniz 2. Bölge;Amasya;Merzifon;Mağaza 20;Amasya 3;Bilgisayar;Notebook Soğutucu;Marka 252; ICER R TYPE NOTEBOOK SOĞUTUCU;Zamanın Gerisinde Kalma!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;42.59;20.68;0.9434;42.59;1;138.0;0.0;1;1;0.7991;3;21.92;57.19;678393;M20
Marmara 2. Bölge;Bursa;Osmangazi;Mağaza 76;Bursa 1;Ses Ve Görüntü;Kulaklik & Mikrofon;Marka 297; HD 201 KAFA BANTLI KULAKLIK;Her Eve Lazım!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;78.24;28.41;0.5702;78.24;1;2028.0;0.0;0;0;0.5;24;49.83;124.26;617681;M79
Karadeniz 1. Bölge;Çorum;Çorum Merkez;Mağaza 84;Çorum;Bilgisayar;Virus Koruma Yazilimi;Marka 161; ONE 1 YIL 5 CİHAZ ÇOKLU KORUMA;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;13.8;6.35;0.852;13.8;1;268.2;0.0;1;1;0.5478;18;7.45;19.69;730859;M87
İç Anadolu 1. Bölge;Ankara;Polatlı;Mağaza 41;Ankara 21;Bilgisayar;Toner Ve Kartuş;Marka 142; AVANTAJLI BASKI PAKETİ(HP CB318EE +CB319EE+CB320EE+Q8692A 10X15 FOT.KAĞ.);Bitiriyoruz!!!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;60.19;0.0;;;1;0.0;60.19;0;0;0.7903;0;60.19;0.0;734757;M42
Marmara 2. Bölge;Balıkesir;Bandırma;Mağaza 64;Balıkesir 2;Beyaz Eşya;Su Isitici;Marka 49; WK 300 WHITE SU ISITICI;İndirim Havuzu;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;36.11;-2.43;-0.063;36.11;1;429.0;0.0;0;0;0.8211;11;38.54;25.96;632054;M65
Karadeniz 2. Bölge;Ordu;Ordu Merkez;Mağaza 252;Ordu 2;Beyaz Eşya;Buzdolabi;Marka 141;  3 Q AA W T / HA BUZDOLABI;Her Eve Lazım!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;41.67;20.38;0.957;41.67;1;45.0;0.0;1;1;0.28;1;21.29;59.0;769874;M258
Marmara 2. Bölge;Balıkesir;Balıkesir Merkez;Mağaza 67;Balıkesir 5;Ses Ve Görüntü;Tv Askisi;Marka 128;" AS-1370 (13""-70"") İPLİ LED TV ASKI APARATI";İddialıyız!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;17.59;4.88;0.3844;17.59;1;76.0;0.0;0;0;0.8603;4;12.71;23.38;663464;M68
İç Anadolu 1. Bölge;Yozgat;Yozgat Merkez;Mağaza 288;Yozgat;Kişisel Bakim;Saç Kurutma Makineleri;Marka 34; D221E/ D221TRE SAÇ KURUTMA MAKİNESİ;Bitiriyoruz!!!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;18.43;-8.11;-0.3057;18.43;1;79.6;0.0;0;0;0.7509;4;26.54;21.93;621570;M294
Karadeniz 2. Bölge;Ordu;Ordu Merkez;Mağaza 252;Ordu 2;Beyaz Eşya;Buzdolabi;Marka 177; GR-B502GVTW BUZDOLABI;Her Eve Lazım!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;36.11;20.64;1.3345;36.11;1;39.0;0.0;1;1;0.2571;1;15.47;44.46;769874;M258
Marmara 2. Bölge;Balıkesir;Balıkesir Merkez;Mağaza 68;Balıkesir 6;Bilgisayar;Notebook & Netbook Çantasi;Marka 130;" G896 METRO MAC FIT 15"" SLEEVE NOTEBOOK CANTASI";;Mağaza;2026-07-01;46204;2026;7;2026-07;7;1;27;2;15.73;7.03;0.8084;15.73;0;0.0;0.0;1;1;;0;8.7;13.09;785398;M69
İç Anadolu 1. Bölge;Yozgat;Yozgat Merkez;Mağaza 288;Yozgat;Kişisel Bakim;Saç Kurutma Makineleri;Marka 292; VSDR 5818E SILKY SAÇ KURUTMA MAKİNESİ;Bitiriyoruz!!!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;46.2;2.79;0.0643;46.2;1;99.8;0.0;0;0;0.5838;2;43.41;77.62;621570;M294
Karadeniz 2. Bölge;Ordu;Fatsa;Mağaza 251;Ordu 1;Oyun & Hobi;Pc;Marka 22; SONIC MEGA COLLECTION PC OYUN;İddialıyız!;Mobil Uygulama;2026-07-01;46204;2026;7;2026-07;7;1;27;2;53.0;35.07;1.9557;53.0;1;572.4;0.0;1;1;0.7871;10;17.93;89.99;667602;M257
Akdeniz 2. Bölge;Mersin;Mersin Yenişehir;Mağaza 237;Mersin 2;Oyun & Hobi;Pc;Marka 275; GLORY OF THE ROMAN PC OYUN;İndirim Havuzu;Mobil Uygulama;2026-07-02;46205;2026;7;2026-07;7;2;27;3;91.57;30.87;0.5085;91.57;1;197.8;0.0;1;1;0.5634;2;60.7;94.77;690228;M243
Marmara 1. Bölge;İstanbul;Bahçelievler;Mağaza 149;İstanbul Avrupa 5;Ses Ve Görüntü;Blu-Ray Player;Marka 287; BD-C5500 SMART BLU-RAY DVD PLAYER;Tam Size Göre!;Mobil Uygulama;2026-07-02;46205;2026;7;2026-07;7;2;27;3;67.79;43.81;1.8276;67.79;1;159.98;0.0;0;0;0.8397;2;23.97;71.4;646117;M125
Marmara 1. Bölge;İstanbul;Esenyurt;Mağaza 161;İstanbul Avrupa 16;Oyun & Hobi;Playstation 3;Marka 22; TRANFORMERS FALL OF CYBERTRON PS3 YAZILIM;İndirim Havuzu;Mobil Uygulama;2026-07-02;46205;2026;7;2026-07;7;2;27;3;45.37;29.82;1.9173;45.37;1;147.0;0.0;0;0;0.6918;3;15.55;65.3;664834;M137
Karadeniz 1. Bölge;Zonguldak;Zonguldak Ereğli;Mağaza 290;Zonguldak 2;Beyaz Eşya;Isitici;Marka 104; LS2000 ESTOVE NANO BOR KONVEKSİYONEL ISITICI -KIRMIZI;İndirim Havuzu;Mobil Uygulama;2026-07-02;46205;2026;7;2026-07;7;2;27;3;12.46;5.48;0.7848;12.46;1;102.9;0.0;1;1;0.7;7;6.98;15.42;717146;M296
İç Anadolu 1. Bölge;Ankara;Sincan;Mağaza 35;Ankara 15;Ses Ve Görüntü;Tv Askisi;Marka 36;" 24 HAREKETLİ (17""-37"") SİYAH PLAZMA/LCD ASKI APARATI";Zamanın Gerisinde Kalma!;Mobil Uygulama;2026-07-02;46205;2026;7;2026-07;7;2;27;3;323.15;165.95;1.0557;323.15;1;1745.0;0.0;0;0;0.7313;5;157.19;518.93;692452;M36
Marmara 2. Bölge;Balıkesir;Bandırma;Mağaza 65;Balıkesir 3;Fotoğraf & Video Kamera;Çanta Ve Tripod;Marka 55; LOGIC CA.SHC101K SİYAH FOTOĞRAF MAKİNESİ ÇANTASI;;Mağaza;2026-07-02;46205;2026;7;2026-07;7;2;27;3;35.83;17.68;0.974;35.83;0;0.0;0.0;1;1;;0;18.15;64.87;740780;M66
Marmara 2. Bölge;Bilecik;Bilecik Merkez;Mağaza 72;Bilecik 2;Oyun & Hobi;Oyuncu Mouse;Marka 269; RZ02-00211000-R3M1-R GOLIATHUS ALPHA L-CONTROL (FRAGGED) MOUSEPAD;Zamanın Gerisinde Kalma!;Mobil Uygulama;2026-07-02;46205;2026;7;2026-07;7;2;27;3;10.09;6.45;1.7704;10.09;1;54.5;0.0;0;0;0.5546;5;3.64;8.74;601724;M75
İç Anadolu 1. Bölge;Kırşehir;Kırşehir Merkez;Mağaza 217;Kirşehir;Kişisel Bakim;Masaj Aleti;Marka 274; RL-012 DUŞ MASAJ ALETİ;;Mağaza;2026-07-02;46205;2026;7;2026-07;7;2;27;3;48.31;9.61;0.2484;48.31;0;0.0;0.0;0;0;;0;38.69;69.02;647253;M222
İç Anadolu 1. Bölge;Kırşehir;Kırşehir Merkez;Mağaza 217;Kirşehir;Bilgisayar;Mikrofon Ve Pc Kulaklik;Marka 184; 981-000128 H330 USB KULAKLIK MIKROFON SETI;;Mağaza;2026-07-02;46205;2026;7;2026-07;7;2;27;3;15.73;4.61;0.4141;15.73;0;0.0;0.0;0;0;;0;11.12;12.65;647253;M222
Marmara 2. Bölge;Balıkesir;Bandırma;Mağaza 65;Balıkesir 3;Bilgisayar;Tablet Pc Aksesuari;Marka 351; 19255 GALAXY TAB 2 7.0 & NEXUS 7 ARAÇ TUTUCU;;Mağaza;2026-07-02;46205;2026;7;2026-07;7;2;27;3;37.02;20.72;1.2716;37.02;0;0.0;0.0;1;1;;0;16.3;26.71;740780;M66
Marmara 1. Bölge;Kırklareli;Kırklareli Merkez;Mağaza 215;Kirklareli 1;Beyaz Eşya;Tost Makinesi;Marka 26; AR 266 GRILLAND IZGARA VE TOST MAKİNESİ;;Mağaza;2026-07-02;46205;2026;7;2026-07;7;2;27;3;26.85;14.54;1.1813;26.85;0;0.0;0.0;0;0;;0;12.31;22.99;638828;M220
Doğu Anadolu 2. Bölge;Muş;Muş Merkez;Mağaza 248;Muş;Telekom;Cep Bilgisayari (Pda);Marka 287; S8530 WAVE II PLATINUM SILVER AKILLI TELEFON;Zamanın Gerisinde Kalma!;Mobil Uygulama;2026-07-02;46205;2026;7;2026-07;7;2;27;3;36.94;14.48;0.6449;36.94;1;119.7;0.0;0;0;0.4217;3;22.46;48.53;656177;M254
Marmara 1. Bölge;İstanbul;Bağcılar;Mağaza 165;İstanbul Avrupa 20;Kişisel Bakim;Saç Şekillendiriciler;Marka 276; S3500 SAÇ DÜZLEŞTİRİCİ;Tarzına ve Ruhuna Göre;Mobil Uygulama;2026-07-02;46205;2026;7;2026-07;7;2;27;3;23.06;-15.5;-0.402;23.06;1;224.1;0.0;1;1;0.697;9;38.56;41.58;682117;M141
Ege 2. Bölge;Uşak;Uşak Merkez;Mağaza 283;Uşak 3;Fotoğraf & Video Kamera;Dijital Fotoğraf Makinesi;Marka 228; COOLPIX S 3300 PEMBE DİJİTAL FOTOĞRAF MAKİNESİ;İndirim Havuzu;Mobil Uygulama;2026-07-02;46205;2026;7;2026-07;7;2;27;3;21.48;14.21;1.9548;21.48;1;29.0;0.0;1;1;0.7752;1;7.27;30.23;758147;M289
Ege 2. Bölge;Uşak;Uşak Merkez;Mağaza 283;Uşak 3;Beyaz Eşya;Çamaşir Makinesi;Marka 7; L87695WD ( 9 + 7 KG)1600 DEVİR KURUTMALI ÇMŞR MAKİNESİ;İndirim Havuzu;Mobil Uygulama;2026-07-02;46205;2026;7;2026-07;7;2;27;3;21.48;14.39;2.0275;21.48;1;29.0;0.0;1;1;0.7752;1;7.1;22.18;758147;M289
